X,CH1,CH2,
Second,Volt,Volt,
-1.48e-05,-3.60e+00,-4.20e+00
-1.47e-05,-3.60e+00,-4.20e+00
-1.46e-05,-3.60e+00,-4.20e+00
-1.45e-05,-3.80e+00,-4.20e+00
-1.44e-05,-3.60e+00,-4.20e+00
-1.43e-05,-3.80e+00,-4.20e+00
-1.42e-05,-3.60e+00,-4.20e+00
-1.41e-05,-3.80e+00,-4.20e+00
-1.40e-05,-3.60e+00,-4.20e+00
-1.39e-05,-3.60e+00,-4.20e+00
-1.38e-05,-3.60e+00,-4.20e+00
-1.37e-05,-3.60e+00,-4.20e+00
-1.36e-05,-3.60e+00,-4.20e+00
-1.35e-05,-3.60e+00,-4.20e+00
-1.34e-05,-3.60e+00,-4.20e+00
-1.33e-05,-3.60e+00,-4.20e+00
-1.32e-05,-3.60e+00,-4.20e+00
-1.31e-05,-3.80e+00,-4.20e+00
-1.30e-05,-3.60e+00,-4.20e+00
-1.29e-05,-3.60e+00,-4.20e+00
-1.28e-05,-3.60e+00,-4.20e+00
-1.27e-05,-3.80e+00,-4.20e+00
-1.26e-05,-3.60e+00,-4.20e+00
-1.25e-05,-3.80e+00,-4.20e+00
-1.24e-05,-3.60e+00,-4.20e+00
-1.23e-05,-3.60e+00,-4.20e+00
-1.22e-05,-3.60e+00,-4.20e+00
-1.21e-05,-3.60e+00,-4.20e+00
-1.20e-05,-3.60e+00,-4.20e+00
-1.19e-05,-3.60e+00,-4.20e+00
-1.18e-05,-3.60e+00,-4.20e+00
-1.17e-05,-3.60e+00,-4.20e+00
-1.16e-05,-3.60e+00,-4.20e+00
-1.15e-05,-3.80e+00,-4.20e+00
-1.14e-05,-3.60e+00,-4.20e+00
-1.13e-05,-3.80e+00,-4.20e+00
-1.12e-05,-3.60e+00,-4.20e+00
-1.11e-05,-3.60e+00,-4.20e+00
-1.10e-05,-3.60e+00,-4.20e+00
-1.09e-05,-3.80e+00,-4.20e+00
-1.08e-05,-3.60e+00,-4.20e+00
-1.07e-05,-3.60e+00,-4.20e+00
-1.06e-05,-3.60e+00,-4.20e+00
-1.05e-05,-3.80e+00,-4.20e+00
-1.04e-05,-3.60e+00,-4.20e+00
-1.03e-05,-3.60e+00,-4.20e+00
-1.02e-05,-3.60e+00,-4.20e+00
-1.01e-05,-3.80e+00,-4.20e+00
-9.99e-06,-3.60e+00,-4.20e+00
-9.89e-06,-3.60e+00,-4.20e+00
-9.79e-06,-3.60e+00,-4.20e+00
-9.69e-06,-3.60e+00,-4.20e+00
-9.59e-06,-3.60e+00,-4.20e+00
-9.49e-06,-3.60e+00,-4.20e+00
-9.39e-06,-3.60e+00,-4.20e+00
-9.29e-06,-3.60e+00,-4.20e+00
-9.19e-06,-3.60e+00,-4.20e+00
-9.09e-06,-3.60e+00,-4.20e+00
-8.99e-06,-3.60e+00,-4.20e+00
-8.89e-06,-3.60e+00,-4.20e+00
-8.79e-06,-3.60e+00,-4.20e+00
-8.69e-06,-3.60e+00,-4.20e+00
-8.59e-06,-3.60e+00,-4.20e+00
-8.49e-06,-3.60e+00,-4.20e+00
-8.39e-06,-3.60e+00,-4.20e+00
-8.29e-06,-3.60e+00,-4.20e+00
-8.19e-06,-3.60e+00,-4.20e+00
-8.09e-06,-3.60e+00,-4.20e+00
-7.99e-06,-3.60e+00,-4.20e+00
-7.89e-06,-3.60e+00,-4.20e+00
-7.79e-06,-3.60e+00,-4.20e+00
-7.69e-06,-3.60e+00,-4.20e+00
-7.60e-06,-3.60e+00,-4.20e+00
-7.50e-06,-3.60e+00,-4.20e+00
-7.40e-06,-3.60e+00,-4.20e+00
-7.30e-06,-3.80e+00,-4.20e+00
-7.20e-06,-3.60e+00,-4.20e+00
-7.10e-06,-3.60e+00,-4.20e+00
-7.00e-06,-3.80e+00,-4.20e+00
-6.90e-06,-3.60e+00,-4.20e+00
-6.80e-06,-3.60e+00,-4.20e+00
-6.70e-06,-3.60e+00,-4.20e+00
-6.60e-06,-3.80e+00,-4.20e+00
-6.50e-06,-3.60e+00,-4.20e+00
-6.40e-06,-3.80e+00,-4.20e+00
-6.30e-06,-3.60e+00,-4.20e+00
-6.20e-06,-3.60e+00,-4.20e+00
-6.10e-06,-3.60e+00,-4.20e+00
-6.00e-06,-3.60e+00,-4.20e+00
-5.90e-06,-3.60e+00,-4.20e+00
-5.80e-06,-3.60e+00,-4.20e+00
-5.70e-06,-3.60e+00,-4.20e+00
-5.60e-06,-3.60e+00,-4.20e+00
-5.50e-06,-3.60e+00,-4.20e+00
-5.40e-06,-3.80e+00,-4.20e+00
-5.30e-06,-3.60e+00,-4.20e+00
-5.20e-06,-3.60e+00,-4.20e+00
-5.10e-06,-3.60e+00,-4.20e+00
-5.00e-06,-3.60e+00,-4.20e+00
-4.90e-06,-3.60e+00,-4.20e+00
-4.80e-06,-3.60e+00,-4.20e+00
-4.70e-06,-3.60e+00,-4.20e+00
-4.60e-06,-3.60e+00,-4.20e+00
-4.50e-06,-3.80e+00,-4.20e+00
-4.40e-06,-3.60e+00,-4.20e+00
-4.30e-06,-3.80e+00,-4.20e+00
-4.20e-06,-3.60e+00,-4.20e+00
-4.10e-06,-3.80e+00,-4.20e+00
-4.00e-06,-3.60e+00,-4.20e+00
-3.90e-06,-3.80e+00,-4.20e+00
-3.80e-06,-3.60e+00,-4.20e+00
-3.70e-06,-3.60e+00,-4.20e+00
-3.60e-06,-3.60e+00,-4.20e+00
-3.50e-06,-3.60e+00,-4.20e+00
-3.40e-06,-3.60e+00,-4.20e+00
-3.30e-06,-3.80e+00,-4.20e+00
-3.20e-06,-3.60e+00,-4.20e+00
-3.10e-06,-3.80e+00,-4.20e+00
-3.00e-06,-3.60e+00,-4.20e+00
-2.90e-06,-3.60e+00,-4.20e+00
-2.80e-06,-3.60e+00,-4.20e+00
-2.70e-06,-3.60e+00,-4.20e+00
-2.60e-06,-3.60e+00,-4.20e+00
-2.50e-06,-3.80e+00,-4.20e+00
-2.40e-06,-3.60e+00,-4.20e+00
-2.30e-06,-3.60e+00,-4.20e+00
-2.20e-06,-3.60e+00,-4.20e+00
-2.10e-06,-3.60e+00,-4.20e+00
-2.00e-06,-3.60e+00,-4.20e+00
-1.90e-06,-3.80e+00,-4.20e+00
-1.80e-06,-3.60e+00,-4.20e+00
-1.70e-06,-3.60e+00,-4.20e+00
-1.60e-06,-3.60e+00,-4.20e+00
-1.50e-06,-3.60e+00,-4.20e+00
-1.40e-06,-3.60e+00,-4.20e+00
-1.30e-06,-3.80e+00,-4.20e+00
-1.20e-06,-3.60e+00,-4.20e+00
-1.10e-06,-3.60e+00,-4.20e+00
-1.00e-06,-3.60e+00,-4.20e+00
-9.00e-07,-3.80e+00,-4.20e+00
-8.00e-07,-3.60e+00,-4.20e+00
-7.00e-07,-3.60e+00,-4.20e+00
-6.00e-07,-3.60e+00,-4.20e+00
-5.00e-07,-3.60e+00,-4.20e+00
-4.00e-07,-3.60e+00,-4.20e+00
-3.00e-07,-3.60e+00,-4.20e+00
-2.00e-07,-3.60e+00,-4.20e+00
-1.00e-07,-3.60e+00,-4.20e+00
6.75e-13,-3.60e+00,-4.20e+00
1.00e-07,-2.80e+00,7.20e+00
2.00e-07,-2.80e+00,6.20e+00
3.00e-07,-2.20e+00,6.40e+00
4.00e-07,-1.80e+00,6.00e+00
5.00e-07,-8.00e-01,6.20e+00
6.00e-07,0.00e+00,6.00e+00
7.00e-07,2.00e+00,5.80e+00
8.00e-07,2.20e+00,6.00e+00
9.00e-07,4.20e+00,6.20e+00
1.00e-06,5.00e+00,6.00e+00
1.10e-06,7.20e+00,6.00e+00
1.20e-06,7.60e+00,5.80e+00
1.30e-06,9.60e+00,6.00e+00
1.40e-06,1.02e+01,6.00e+00
1.50e-06,1.22e+01,5.80e+00
1.60e-06,1.28e+01,6.00e+00
1.70e-06,1.42e+01,6.00e+00
1.80e-06,1.44e+01,6.00e+00
1.90e-06,1.52e+01,6.20e+00
2.00e-06,1.54e+01,6.00e+00
2.10e-06,1.56e+01,6.20e+00
2.20e-06,1.56e+01,6.00e+00
2.30e-06,1.52e+01,6.20e+00
2.40e-06,1.50e+01,6.40e+00
2.50e-06,1.40e+01,6.20e+00
2.60e-06,1.36e+01,6.20e+00
2.70e-06,1.22e+01,6.20e+00
2.80e-06,1.18e+01,6.40e+00
2.90e-06,1.00e+01,6.20e+00
3.00e-06,9.40e+00,6.20e+00
3.10e-06,7.40e+00,6.40e+00
3.20e-06,6.80e+00,6.40e+00
3.30e-06,4.80e+00,6.20e+00
3.40e-06,4.20e+00,6.40e+00
3.50e-06,2.60e+00,6.20e+00
3.60e-06,2.20e+00,6.40e+00
3.70e-06,4.00e-01,6.20e+00
3.80e-06,2.00e-01,6.40e+00
3.90e-06,-8.00e-01,6.20e+00
4.00e-06,-1.40e+00,6.00e+00
4.10e-06,-1.80e+00,6.20e+00
4.20e-06,-1.60e+00,6.00e+00
4.30e-06,-2.00e+00,6.20e+00
4.40e-06,-1.80e+00,6.20e+00
4.50e-06,-1.20e+00,6.00e+00
4.60e-06,-8.00e-01,6.00e+00
4.70e-06,4.00e-01,5.80e+00
4.80e-06,6.00e-01,5.80e+00
4.90e-06,2.20e+00,6.00e+00
5.00e-06,2.80e+00,6.00e+00
5.10e-06,4.40e+00,5.80e+00
