X,CH1,CH2,
Second,Volt,Volt,
-9.60e-05,-4.16e+00,-3.52e+00
-9.40e-05,-4.08e+00,-3.44e+00
-9.20e-05,-4.08e+00,-3.44e+00
-9.00e-05,-3.92e+00,-3.36e+00
-8.80e-05,-3.84e+00,-3.28e+00
-8.60e-05,-3.60e+00,-3.12e+00
-8.40e-05,-3.60e+00,-3.12e+00
-8.20e-05,-3.28e+00,-2.80e+00
-8.00e-05,-3.20e+00,-2.72e+00
-7.80e-05,-2.88e+00,-2.48e+00
-7.60e-05,-2.72e+00,-2.32e+00
-7.40e-05,-2.32e+00,-2.00e+00
-7.20e-05,-2.16e+00,-1.92e+00
-7.00e-05,-1.76e+00,-1.52e+00
-6.80e-05,-1.68e+00,-1.36e+00
-6.60e-05,-1.20e+00,-1.04e+00
-6.40e-05,-9.60e-01,-8.00e-01
-6.20e-05,-4.80e-01,-4.80e-01
-6.00e-05,-3.20e-01,-3.20e-01
-5.80e-05,1.60e-01,7.99e-02
-5.60e-05,3.20e-01,2.40e-01
-5.40e-05,8.00e-01,6.40e-01
-5.20e-05,9.60e-01,8.00e-01
-5.00e-05,1.36e+00,1.20e+00
-4.80e-05,1.68e+00,1.36e+00
-4.60e-05,2.08e+00,1.76e+00
-4.40e-05,2.24e+00,1.84e+00
-4.20e-05,2.56e+00,2.24e+00
-4.00e-05,2.72e+00,2.32e+00
-3.80e-05,3.12e+00,2.64e+00
-3.60e-05,3.20e+00,2.72e+00
-3.40e-05,3.44e+00,2.96e+00
-3.20e-05,3.60e+00,3.04e+00
-3.00e-05,3.84e+00,3.28e+00
-2.80e-05,3.84e+00,3.28e+00
-2.60e-05,4.00e+00,3.44e+00
-2.40e-05,4.08e+00,3.44e+00
-2.20e-05,4.16e+00,3.52e+00
-2.00e-05,4.24e+00,3.52e+00
-1.80e-05,4.16e+00,3.60e+00
-1.60e-05,4.16e+00,3.60e+00
-1.40e-05,4.16e+00,3.52e+00
-1.20e-05,4.08e+00,3.44e+00
-9.99e-06,3.92e+00,3.36e+00
-7.99e-06,3.84e+00,3.36e+00
-6.00e-06,3.68e+00,3.20e+00
-4.00e-06,3.60e+00,3.12e+00
-2.00e-06,3.36e+00,2.88e+00
0.00e+00,3.20e+00,2.80e+00
2.00e-06,2.80e+00,2.48e+00
4.00e-06,2.80e+00,2.32e+00
6.00e-06,2.40e+00,2.00e+00
7.99e-06,2.24e+00,1.92e+00
9.99e-06,1.84e+00,1.52e+00
